symbol,dt,dir,entry,risk_pct,adx,in_window,win_id,pnl_r_gross,pnl_r_net,hold,week
HYPE,2026-06-30 06:00:00+00:00,1,65.45025607247824,2.2054631135892837,37.88000743999226,True,81,-1.0000000000000007,-1.0544103409667585,19,2026-W27
HYPE,2026-07-01 02:00:00+00:00,-1,64.9695770430063,2.2364087843562133,16.927167402606273,False,-1,0.7337704723183636,0.6801130189764675,12,2026-W27
HYPE,2026-07-01 15:00:00+00:00,-1,64.21909722753547,2.3869924613092715,21.299906949298993,False,-1,0.8650249756407697,0.8147525085320216,7,2026-W27
XRP,2026-01-01 05:00:00+00:00,-1,1.8458845361045961,0.8441424345762568,28.316499384776957,True,9,-0.9999999999999946,-1.142156104331176,10,2026-W01
XRP,2026-01-02 08:00:00+00:00,1,1.871085937562071,0.6859037172859942,35.129632755083406,True,10,5.864449239358248,5.689497570522249,22,2026-W01
XRP,2026-01-03 07:00:00+00:00,1,1.9882816456899766,1.6193939188746618,61.64143144278177,True,10,1.943395390633046,1.8692935932869192,31,2026-W01
XRP,2026-01-04 19:00:00+00:00,1,2.073734974297573,1.2789486679331385,53.39048405283897,True,10,1.258312502795684,1.1644854376376057,11,2026-W01
XRP,2026-01-05 13:00:00+00:00,1,2.117925836240344,1.3480162985630657,40.148772223884954,True,10,4.218040367105473,4.129020671922325,18,2026-W02
XRP,2026-01-06 15:00:00+00:00,1,2.336181618244885,1.965107953664657,44.96822407148393,True,10,0.5,0.438934652533355,1,2026-W02
XRP,2026-01-06 22:00:00+00:00,-1,2.297305924085156,2.459867718536896,33.33893941135801,True,10,1.9555622622430697,1.906779151226281,42,2026-W02
XRP,2026-01-08 20:00:00+00:00,-1,2.1363319154504667,1.9938272281547356,37.00854946475773,True,11,0.5783163028787364,0.5181305464072197,19,2026-W02
XRP,2026-01-09 16:00:00+00:00,1,2.11646730814156,2.0198331016459092,26.88330619427123,True,12,-0.9999999999999962,-1.059410849293542,52,2026-W02
XRP,2026-01-12 02:00:00+00:00,-1,2.0824201455103566,1.3571580041723874,25.918222827848595,False,13,0.7162253999889446,0.6278053342109902,12,2026-W03
XRP,2026-01-12 18:00:00+00:00,-1,2.069553837967378,1.5441505244329574,25.638820494337224,True,14,-0.9999999999999984,-1.0777126310558771,22,2026-W03
XRP,2026-01-14 06:00:00+00:00,1,2.133944053607688,1.5673853976061085,44.67176405483799,True,15,0.5,0.4234393786089383,12,2026-W03
XRP,2026-01-14 19:00:00+00:00,1,2.1392481200426117,1.7093613423210363,27.924522595376356,True,15,-1.0000000000000013,-1.0702016577940516,7,2026-W03
XRP,2026-01-15 09:00:00+00:00,-1,2.117614496757032,1.4051326348613735,23.82567139259608,False,-1,1.4599239089556493,1.37452271833293,35,2026-W03
XRP,2026-01-17 01:00:00+00:00,-1,2.0649550649140265,0.9434254652546882,28.07746136239346,True,16,0.5,0.37280394220903856,41,2026-W03
XRP,2026-01-18 19:00:00+00:00,1,2.055415358587748,0.675291874615352,21.007410027419084,False,-1,-0.9999999999999897,-1.1777009386768431,4,2026-W03
XRP,2026-01-19 23:00:00+00:00,-1,1.9941916713263765,1.295810943504878,30.166790270557062,True,18,1.8928748500835413,1.8002687483975754,30,2026-W04
XRP,2026-01-21 09:00:00+00:00,-1,1.9119795487805313,1.2504254680060007,32.26771733056978,True,18,0.5,0.40403266482459066,5,2026-W04
